num__latitude,num__longitude,num__lighting_score,num__crowd_density_score,num__police_presence_score,num__cctv_coverage_score,num__historical_crime_count,num__emergency_access_score,num__safe_route_score,cat__city_Bengaluru,cat__city_Chennai,cat__city_Delhi,cat__city_Hyderabad,cat__city_Mumbai,cat__city_Pune,cat__city_Vijayawada,cat__city_Visakhapatnam,cat__road_type_Bus Stop Area,cat__road_type_College Road,cat__road_type_Industrial Road,cat__road_type_Main Road,cat__road_type_Market Road,cat__road_type_Park Road,cat__road_type_Railway Station Road,cat__road_type_Residential Street,cat__crime_type_Abduction,cat__crime_type_Assault,cat__crime_type_Harassment,cat__crime_type_Robbery,cat__crime_type_Sexual Harassment,cat__crime_type_Stalking,cat__crime_type_Theft,cat__voice_detected_False,cat__voice_detected_True,cat__voice_phrase_call my father,cat__voice_phrase_call my mother,cat__voice_phrase_call my sister,cat__voice_phrase_call police,cat__voice_phrase_dad,cat__voice_phrase_help,cat__voice_phrase_help me,cat__voice_phrase_mom,cat__voice_phrase_none,cat__voice_phrase_save me,cat__voice_event_type_Emergency,cat__voice_event_type_Help,cat__voice_event_type_No Alert,cat__voice_event_type_Relative,cat__recommended_action_No action,cat__recommended_action_Notify selected relative,cat__recommended_action_Trigger emergency alert and share location,risk_level_target
-1.0722564270652017,0.6888059404883308,1.211801132125333,-1.2039835168836233,1.5921258380571985,-0.3722667252333328,0.9703286028657783,1.2145230628792192,0.8396408628708388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.3153774235783058,0.8235811139127315,1.5656116816509777,0.1980351345092424,0.639137507216896,-1.6493395390698085,-1.28234001778589,0.18351876501910097,0.9601896602565505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.121174243295727,0.14136329035158016,0.8579905825996883,-1.2039835168836233,0.9568002841636635,-1.0108031321515707,-1.2150961783634522,0.8708549635925131,0.37445562633333623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.342506913251904,-0.24937540008729656,1.211801132125333,-0.5029741911871904,-0.3138508236234064,0.26626968168490506,1.104816281710654,0.18351876501910097,-0.2970677357907526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-1.1050852518812213,-0.13342380024484385,-1.2648727145541798,0.1980351345092424,-1.5845019314104762,1.2240742920622618,0.60048748604237,-0.5038174335543112,-0.8724478852759301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.07076537771223398,1.625250350593567,-1.2648727145541798,-1.5544881797318397,0.003811953323361072,-1.3300713356106897,0.43237788748627537,-0.5038174335543112,-1.7939436002611888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.3181907136731159,0.8195275465647415,-0.5572516155028905,0.8990444602056752,0.3214747302701286,-0.6915349286924517,-1.3495838572083279,-1.1911536321277234,-0.13954077969776726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.24788835748322421,-1.6064756036748977,-1.2648727145541798,-1.5544881797318397,0.3214747302701286,-0.05299852177421386,-1.3159619374971088,-0.5038174335543112,-0.6498393698581431,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.3164582070298393,0.8307392685947387,-0.9110621650285352,-0.152469528338974,0.639137507216896,-0.6915349286924517,-1.4504496163419847,0.8708549635925131,0.1792109483589315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.06330869725467184,1.6103737209049893,-0.5572516155028905,-0.8534788540354068,0.3214747302701286,0.585537885144024,0.2978902086413997,-0.5038174335543112,-0.35179541067751713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.06142914075801496,1.6043455872346786,-0.20344106597724576,0.8990444602056752,-0.3138508236234064,0.26626968168490506,1.2393039605555296,1.2145230628792192,-0.5899347527523602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-1.0956457063603517,-0.12150698762785646,1.5656116816509777,1.2495491230538915,-1.5845019314104762,-0.05299852177421386,-1.5176934557644224,-1.5348217314144295,0.7161338127885448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.3213062362767441,0.8404169886647538,1.211801132125333,-1.2039835168836233,-0.9491763775169414,-1.3300713356106897,0.8022190043096836,-1.1911536321277234,-1.387183854481179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-1.0923292815654073,-0.1445945613582589,1.5656116816509777,-1.2039835168836233,0.3214747302701286,1.5433424955213808,0.7349751648872458,1.5581911621659252,0.9564918443858234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-1.0948493511752986,-0.14996481893321886,-0.5572516155028905,-0.152469528338974,0.3214747302701286,-1.0108031321515707,1.104816281710654,-0.1601493342676051,-1.0403287258069527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.1136980001521405,0.15986980767844833,0.8579905825996883,1.600053785902108,1.274463061110431,-1.3300713356106897,-1.4504496163419847,1.2145230628792192,1.6561186071274396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.10432725637821638,-1.3099911090818817,-0.5572516155028905,0.1980351345092424,-0.3138508236234064,-1.0108031321515707,0.12978061008530503,1.2145230628792192,-0.28745341452686174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.0732498388374493,1.627521961730806,-1.2648727145541798,-0.8534788540354068,-0.3138508236234064,-1.3300713356106897,-1.3159619374971088,1.2145230628792192,-0.7200978714019627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.1057409315712612,-0.13945224659391073,-0.5572516155028905,-0.152469528338974,0.9568002841636635,0.585537885144024,-0.6771454629839493,-1.5348217314144295,-0.14545728509093092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.06407845597894928,1.6177748269777281,0.15036948354839894,-0.8534788540354068,1.5921258380571985,-0.3722667252333328,-1.0806084995185763,0.8708549635925131,1.1805794861519014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.13690286266554633,0.12307908761776994,-0.9110621650285352,1.2495491230538915,-1.5845019314104762,-0.05299852177421386,0.7349751648872458,1.2145230628792192,-0.7748255462887278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-1.0746254903234143,0.6890529567028396,-1.6186832640798245,0.1980351345092424,-0.6315136005701739,1.5433424955213808,-0.7107673826951681,-1.1911536321277234,0.06753690906296478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.3348743884255754,-0.26533296022342084,-0.5572516155028905,-0.8534788540354068,-0.9491763775169414,0.26626968168490506,-1.652181134609298,-0.8474855328410172,-0.7541177774126545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-1.098876846636444,-0.13005781347370138,-0.9110621650285352,-1.2039835168836233,0.3214747302701286,-1.6493395390698085,0.26426828893018073,-0.5038174335543112,-2.1126953283178875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-1.1065981728689998,-0.13129226918874645,-1.6186832640798245,-0.5029741911871904,0.3214747302701286,-0.05299852177421386,-0.5762797038502925,-1.1911536321277234,-1.5402734315292919,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
2.3426977043920156,-0.24307367250850678,-1.6186832640798245,-1.2039835168836233,-0.3138508236234064,-1.0108031321515707,0.7349751648872458,-0.1601493342676051,-2.9313917620969256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.1188177115864549,-1.294263055150128,0.5041800330740437,1.600053785902108,0.9568002841636635,-1.3300713356106897,-0.10557282789322746,1.5581911621659252,1.1073627319114991,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.3453235004286284,-0.2624178562134471,1.211801132125333,1.2495491230538915,1.5921258380571985,1.5433424955213808,-0.9124989009624818,0.18351876501910097,2.038472768160649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.12594578287988342,-1.3232242992470873,-1.2648727145541798,-0.152469528338974,0.9568002841636635,-0.3722667252333328,1.104816281710654,0.5271868643058071,-0.30446336753220793,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.3221661152400143,0.8112249876484169,0.5041800330740437,0.5485397973574588,1.5921258380571985,-1.0108031321515707,0.8694628437321215,1.5581911621659252,0.9417005809029136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.052785291005815284,1.6247175459992294,-0.20344106597724576,-0.5029741911871904,0.3214747302701286,1.2240742920622618,0.8358409240209025,0.18351876501910097,0.7930483828996734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-1.0959406852889582,-0.13583080128193536,-0.9110621650285352,-1.2039835168836233,-0.3138508236234064,0.9048060886031429,1.071194361999435,1.5581911621659252,-0.9900384299650605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-1.0878740446772366,-0.14001006548844644,-0.5572516155028905,-0.5029741911871904,-0.9491763775169414,-1.6493395390698085,-1.5849372951868603,-0.5038174335543112,-1.1623566495409554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.15029934609459356,0.14006567352852053,0.5041800330740437,1.600053785902108,-0.6315136005701739,0.26626968168490506,0.36513404806383754,0.5271868643058071,0.4676405862756661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.06339991652096974,1.6223608862412995,0.5041800330740437,-0.5029741911871904,-0.9491763775169414,0.9048060886031429,0.23064636921896184,-1.5348217314144295,-0.36140973194140896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.14037996525245072,0.13214739679907192,-0.9110621650285352,0.8990444602056752,1.5921258380571985,0.9048060886031429,0.634109405753589,1.5581911621659252,0.4765153443654111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
